index,index,text
804,804,"When it comes to education , we ' re going to think big , not small . We are going to invest in our educators and tear …"
805,805,This campaign is different . We have received 8 . 7 million contributions from over 1 . 9 million donors . We don ' t hold …
806,806,"In the midst of the coronavirus pandemic and the meltdown of our economy , it ’ s imperative that we re - examine some o …"
807,807,"Update : Due to high demand , we have moved our Minneapolis rally this Sunday to Williams Arena . Join @ IlhanMN and I …"
808,808,"It is unacceptable that time and time again , our racist president has failed the people of Puerto Rico . Whether Tru …"
809,809,"Anyone looking at our country ' s dysfunctional health care system has to ask , "" How the hell did we get here ? "" Today …"
810,810,We are closing in on an incredible 5 million donations before our end - of - quarter deadline . This is the movement tha …
811,811,"This is not a radical idea . If we are serious about calling ourselves a democracy , we must firmly establish that th …"
812,812,"The only way we win is when millions of people together stand up for justice . Michigan , make sure your friends and …"
813,813,This is an unprecedented moment and we have got to think in an unprecedented way . Join our livestream on the corona …
814,814,No parent should be forced into debt for giving birth .
815,815,The hospital workers of @ SEIUhciimk deserve a fair contract . No worker who provides vital health care services shou …
816,816,We have a grotesque situation where billionaires like Mr . Bloomberg have an effective tax rate lower than the middl …
817,817,"Native Americans have taught us we cannot destroy nature and survive . When I am president , they will get more than …"
818,818,A few incredibly wealthy people want to move us to oligarchy and authoritarianism . We have a different idea . Millio …
819,819,I am more than ready to carry on our struggle . I am more than ready to take on the greed and corruption of the cor …
820,820,"Why would many , many billionaires be contributing to candidates if they didn ' t think they were getting something ou …"
821,821,These are tough times . We will get through this . Never forget that we are all in this together .
822,822,"The American people understand that we are only as safe as the least insured person in America . Together , we must f …"
823,823,"We have the lead . If we have the resources to hold it , we are going to win . Can you chip into our campaign today ? M …"
824,824,"Huge corporations like Amazon and Walmart don ' t want unions because unionized workers have higher wages , better ben …"
825,825,Pharmaceutical companies don ' t donate to our campaign and we don ' t want their money . We want to take on their greed …
826,826,"Thank you to @ PplsAction , @ popdemoc affiliate @ RightsNH , and @ NHYouthMovement for your insightful and moving forum …"
827,827,"No billionaires , super PACs or corporate lobbyists are supporting us , and we wouldn ’ t have it any other way . We are …"
828,828,""" It ' s not enough to just say you don ' t like Trump . . . We ' ve got to know what you ' re for , and I always know what Bern …"
829,829,There is no place in this country for any form of discrimination against our LGBTQ + family .
830,830,This is an emergency : medical debt is ruining lives across the country . We are going to eliminate it . …
831,831,Teachers shouldn ' t have to fight for adequate resources for their students . But across the country the # RedforEd mo …
832,832,This campaign is not just about me . It is about building a movement of human solidarity and saying that when one of …
833,833,"Because of GM ' s outrageous greed , 49 , 000 workers went on strike . So GM cut off their health benefits . This is why …"
834,834,Virginia and Vermont ! You have TWO HOURS left until polls close at 7 p . m . ET . If you ’ re in line when the polls clos …
835,835,Some people are going to tell you that it doesn ' t matter if billionaires and corporations spend endless amounts of …
836,836,"If you have questions about what is happening in your state , you can email us at info @ berniesanders . com ."
837,837,Something big is happening across the country . We ’ re going to finish the political revolution we started .
838,838,"Thank you Jamar , Ethan , James and Phillip . Thank you to the millions of workers on the front lines of this pandemic …"
